review	rating
Beställning och leverans gick superbra, Varan fungerade som tänkt. Men jag saknade någon form säkerhetsdeklaration. Vad man skulle använda i form av skydd. Det retade väldigt i lungorna då det luktade starkt.	4
Leveransen från er skedde omgående så det var mycket bra. Det som störde helhetsintrycket var att när varorna hade kommit till utlämningsstället i Ludvika så fick jag inget meddelande om att varorna fanns för uthämtning så jag fick vänta en vecka innan jag fick dem. Jag fick själv ringa till DHL och fråga var varorna var.	4
Saker går alltid smidigt men tycker nu inte har tillräckligt med brett sortiment för fönsterputs redskap och tillbehöver, som t.ex, Rullar av gummi istället för färdig klippta, gummi Cutters och annat. Det har gjort att vi bheövt beställa från andra leverantörar när vi igenteligen vill ha så få leverantörer som möjligt. Annars är ni grymma	4
Först och främst är att om hur de bemöter oss som företag kund.Servisen har alltid varit bra duktiga och snälla personalen och vi gillar deras produkter så bra.	4
Alltid trevliga och hjälpsamma, snabba med svar vid frågor.Handlar mycket på NC bl.a. Katrinprodukter till bra priser.	4
Super snabb service	4
Snabbt och smidigt, trevlig personal	4
Bra och snabb leverans	4
Snabb leverans, men fakturan väldigt kort kredit. Daterad 21/3 och fick den 27/3 med post. Förfallodag 31/3.	4
Det var bra information och lätt att beställa och hämta.	4
Bra serviceTrevligt kundbemötande Snabb återkoppling	4
fungerade bra	4
Snabba leveranser, bra utbud dock ofta slut på specialprodukter pga att man inte lagerför det.	4
Bra och snabb leverans, skulle gärna fått kvittot skickat per default. Var tvungen att höra av mig till kund support.	4
Lätt att handla och snabb leverans ...	4
Ok men jag fick inte beställning	4
Det gick lätt och smidigt att hitta och beställa.	4
Lätt att hitta och beställa på hemsidan. Ganska snabb leverans. Något dyr leveranskostnad om man beställer för en lägre summa.	4
Snabb och lätt leverans efter beställning.	4
Långsam leverans men det berodde tydligen på post nord. När jag efterfrågade leveransen agerade man snabbt och paketet kom dagen efter	4
Snabb leverans och bra instruktioner  på hemsidan	4
Inget speciellt, blev bra hursom helst.	4
Fick förväntad produkt som kom till mitt utlämningsställe inom ramen för angiven leveranstid	4
Snabb leverans. Fakturering som dock ej passar Svenska statliga myndigheter.	4
Produkten motsvarade förväntningarna Lätt att montera	4
Perfekt kvalité. Det hade kunnat bli 5 stjärnor, dock fraktkostnaden sänker omdömet till 4	4
Snabb leverans	4
Jgrkcdgjvgknvddjncjlkhgjbfdkvv nu v ha mvh m om	4
Lätt att beställa Snabb leverans	4
Beställningen gick smidig och kundservicen gjorde ett bra jobb.Tyvärr posten strulade med sin transport och gav olika besked.Till slut fick jag min beställning.	4
Snabb leverans	4
Lite lång leveranstid men klart värt det. Snygg produkt som överstämde med webbsidan. Mycket nöjd.	4
Lite dåligt att det står att varor finns i lager och att man blir meddelad efter att man har beställt att varan inte finns i lager och att den kommer in om några veckor. Bra priser jämfört med konkurrenter, vilket var viktigare i det här fallet.	4
Fick det jag beställde hyfsat snabbt och brett utbud av säkerhetsprodukter	4
Bra kylskåpsunderlägg	4
Snabb leverans. Inget krångel	4
Snabb leverans	4
Trevlig besiktningsman och visade mycket kunnighet.Helheten kändes rätt och förklaringarna var enkla.Även lyhörd på mina förklaringar.	4
Duktiga killar som hjälpte oss med en Överlåtelse besiktning	4
Bra och trevlig kille som kom och gjorde besiktningen , lätt att få kontakt med företaget	4
Mikael som var hos oss kändes kunnig och proffsig	4
Bra besiktning	4
Saklig genomgång av kompetent person. Genomgången med våra köpare var också positiv.	4
Bra besiktningar och återkopplingar på resultatet, kändes pålitliga och lösningsorienterade	4
Mycket kompetent besiktningsman som även kunde se varför vissa problem hade uppstått o gav förslag på åtgärder.	4
Hon var exakt, kunnig och vänlig. undersökte allt från taknocken till krypgrunden.	4
Vi var väldigt nöjda med besiktningen av vårt hus.	4
Bra mottagande, noggranni arbetet.	4
Extremt noggrann besiktning.	4
Var en bra kompetent inspektör. Frågor samt svar på en relativ komplicerad värld, genomfördes utan frågetecken!	4
Generellt kunnig samt lyhörd för våra frågor.	4
Snabb återkoppling	4
Seriös , korrekt	4
Toppenkillar som jobbade snabbt och effektivt. Tyvärr för liten skåpbil så vi fick köra egen bil med något lass!Det blev en bra dialog och vi blev kompenserad med avdrag på fakturan. Det tackar vi för!	4
Bra och effektivt utförd häckklippning, av trevliga Oliver och Vincent!	4
Snabb service	4
Mycket bra jobb av en jobbig klippning av vår syrenhäck.	4
Allt gick smidigt och bra	4
Snabb leveransBra peketerat	4
Jag kan inte se vad som jag kan klaga på.Jag är helnöjd med allt.	4
Snabb leverans och konkurrenskraftigt pris	4
Bra hemsida. Bra pris.	4
Snabb och smidig leverans.	4
Fast fel vara skickades  ,löste det sig på ett  snabbt och Professionellt sätt.	4
Produktkvalitet och leverans precis som det ska, endast leveranskostnad är för hög därför 4 stjärnor och inte 5.	4
Snabb och bra leverans av det jag hade beställt	4
Snabb och proffsig service	4
Snabb och pålitlig service när det strulade med transporten.	4
Snabb och effektiv service! Låg fraktkostnad och bra priser. Rekommenderas för VVS-prylar!	4
Allt är bra, enda anmärkningen är att kundsupporten är väldigt långsam.	4
Produkterna motsvarade mina förväntningar.	4
Enkelt att beställa. Bra internet sida. Bra leverans.	4
Bra och prisvärd produkt. Bra bemötande vid telefon- och epost kontakt. Hade lätt blivit fem stjärnor om angiven leveranstid hållits. Nu tog det cirka 10 dagar från orderbekräftelsen.	4
Snabb leverans. Tydliga produkt infornation som stämmde överens med den varan som jag beställde.	4
Allt var bra	4
Orden stämmer, kom på utsatt tid	4
Kul grej, grannar avundsjuka	4
Ni har bra grejer till mitt spabad.Bra leveranstid och det funkar bra med era betalningsrutiner.Men för he….te sluta skicka en massa mail efteråt med kundomdömen .Ha det gott.MvhMats D	4
BraSnabbt svar och snabb leverans	4
Har fungerar bra med snabba leveranser.	4
Bromintabletterna till våran utepool kom snabbt och enkelt. Själva tabletterna har jag inte använt ännu.	4
Bra leverantör har massa bra saker :-) Ofta snabba med leveranserna	4
Smidigt att beställa lite lång leveranstid	4
Jag tyckte det var klar och tydligt att välja filter mm	4
Fick transport skada på Spa-lockEfter mycket om och men kom ett nytt lock.	4
Snabb och trygg leverans efter ett par klick på hemsidan.	4
Snabba leveranser	4
Bra med extra utrymme till ett inte alltför blodigt pris. Under vintern har det inte alltid varit lätt att få grinden att öppna sig och ännu svårare har det stundtals varit att stänga den. Problemen är konstruktionsmissar och inget jag tror Prinsens lager kan lastas för.	4
Tjänsten, att tillhandahålla en container har fungerat bra, inga bekymmer med access, det har vidare känts rimligt tryggt att förvara våra ägodelar där och trots att det troligen förekommer frekventa besök har där alltid varit rimligt städat och fint.	4
Bra på nästan alla sätt. Hade gärna sett att det skulle finnas en toalett tillgänglig i närheten.	4
Enkelt, smidigt & billigt. Minus att gallergrinden ibland fryser fast vintertid så att man inte kommer in.	4
Bra bemötande och gehör mot kund. Har vart nöjd kund i 4 år. Har haft 2st uppvärmda containers under den tiden. Återkommer gärna om tillfälle ges.	4
Väldigt bra förrådsmöjlighet Med enkel tillgång med flyttbil för inkast och utlast	4
Har fungerat bra. Bra respons ifrån företaget.	4
Bra tillgänglighet och snabb respons vid eventuella problem med grind eller förråd.Avdrag från betyget pga kondens i lagret.	4
Billigt om man inte behöver värme. Lättillgängligt men tekniken strular emellanåt.	4
Det har varit jättebra, men vi hade önskat att ogräset röjdes bort så att vi inte behövt ta med egen trimmer.All kommunikation har fungerat toppen.	4
Mycket bra! Säkert och tryggt. Lite svårt att backa längst inmellan raderna med stor släpvagn.	4
Det har funkat bra. Trevlig personal etc.	4
Snabb hjälp när vi fick problem med dörrarna till förrådet.	4
Bra förvaringsmöjligheter både varm och kallförråd. Smidigt att lasta ur och på då förvaringen är i markplan i containrar. Företaget har bra telefon och mejlservice samt fakturahantering. Negativt att de rekommenderar klass 4 lås som finns att köpa på Biltema för 399 kr, för att försäkring ska gälla. Förutom att det blir en dyr kostnad så är låsen inte anpassade för låsanordningen - mycket svårt att låsa då de ska passa in i låskåpa med ett hål där låskolv ska passa in. Prinsens lager bör rekommendera andra låsalternativ till hänglås.Johan	4
Hyrt 2 förråd nästan ett år utan några som helst problem.	4
Har utnyttjat Prinsens Lager en kort tid inför ett nytt boende.Alla kontakter med P L har fungerat perfekt med e-mejl, från kontraktskrivningar, anvisningar och tydligt angivna fakturor med gensvar att fakturor är betalda.Borde nog ha gett 5*!	4
Bra förråd och väldigt smidigt! Även bra service! Enda nackdelen var att området kändes lite osäkert med trasiga bilar och husvagnar i närheten. Dock var området inhägnat.	4
Hyrde container i Mariefred. Lugnt område och bra återkoppling vid kontakt med kundservice.	4
Verkligen helt ok	4
Hyrde i nästan 2 år. Aldrig nått problem. Svarar snabbt. Bra service.	4
Höjde idag upp mitt lånebelopp hos nystart.. Jag fick något sänkt ränta, och genom bra betalningshistorik gick nystart med på att ta bort medsökande som jag tidigare behövt.. Efter dagens signering är jag glad och tacksam..	4
Väldigt hjälpsamm och trevlig handledare	4
Hjälpsam och trevliga personal	4
Dom hade tålamod och jag fick tid på mig att hitta en borgenär	4
Smidigt och enkelt	4
Fick hjälp med lån till bättre ränta .ända negativa är att jag sökte om ett högre lån men fick ej det vet ej varför	4
Bra bemötande	4
Enkelt och bra Bra service	4
Trevligt bemötande, snabbt service, lätt att förstå	4
Ett bra bemötande	4
Han som jag pratade med honom va utmärkt person trevlig hjälpasam jag jätte nöjd med	4
Snabb handläggning men dock lite hög ränta	4
Fick väldigt bra bemötande och dom var väldigt hjälpsamma, och vi lyckades få bort många mindre lån och krediter.	4
Smidig lösning på värdering och utbetalning. Huruvida jag fick det bästa priset är dock för mig okänt men faller mer på mig själv. Smidigt var det dock.	4
Det var super smidigt! Den information man fick stämde helt. Det enda jag skulle vilja är att man får mer utförlig information om artikeln man skickat in. Hur många gram stycket väger enligt er och vad ni ansåg att det var för karat. Även om man man kan se vilket pris ni fastställt så skulle det underlätta om det bara stod med på sms:et man får utskickat av er.  Pga det har jag dragit mig från att skicka flera smycken samtidigt. Har man gamla smycken minns man inte alltid detaljer och det skulle uppskattas om det framkom. Det skulle vara smidigare för kunden att slippa träffa en guldsmed innan man skickar in smycket till er för att ta reda på vikt och karat. Men i helhet så fungerar det bra och inga konstigheter. Men en till fundering är om man kommer behöva skatta- det framkommer inte heller på eran hemsida. På nätet var det också begränsad information om just den detaljen.	4
Snabbt behandling av ärendet och vänligt bemötande hos kundtjänst på telefon! Det som skulle kunna förbättras är instruktionerna på påsen man skickar in guldet/silvret i! Det såg ut som att man skulle klippa nedtill i påsen. (Markerat med en sax). Jag gjorde det, och tvingades sedan tejpa ihop där jag klippt.	4
Snabbt betjänat och troligen ett ganska bra pris	4
Snabbt bra betalt	4
Smidigt och snabbt	4
Snabb hantering	4
Bra och snabb hantering. Mycket bra kommunikation mellan kund och företag.	4
Snabb återkoppling	4
Mycket bra service men jag trodde jag skulle få högre värdering på silvret.	4
Hittade inte info om hur många gram, jag hade skickat in. Annars snabbt och bra!	4
Bra kommunikation.	4
tack så jätte mycket	4
Smidigt, säkert och bra pris.	4
Det är enkelt och smidigt	4
Oerhört snabb hantering, jag lämnade in guldprisen på postombudet ena dagen och dagen därpå gjorde ni värderingen och inte nog med det, pengarna insatta på kontot samma dag - ofattbart.Hanteringen gav ett seriöst och intryck men kanske kan man få ett högre guldpris  hos ngn annan.	4
Väldigt bra affärside. Gör att man kan koncentrera sig på sitt företag och väldigt bra kundservice	4
Hittills är jag mycket nöjd med servicen. Jag har använt den i två veckor och har inte upplevt några problem. Men eftersom jag har använt den under en så kort tid, kan jag inte ge fem stjärnor just nu.	4
Tydlig fakturahantering och bra med påminnelser om att jag inte fått in min betalning. Hade önskat att jag fick ut mer personlig valuta däremot men tycker det ändå känns tillrättalagt	4
Det gick snabbt och bra.	4
Enkelt och smidigt	4
Bra kontakt o snabba svar, men fakturan kom inte fram så vi fick ta nya tag.	4
Jag tycker att det har varit rikligt med information och allt har varit efter förväntan... skulle då s att man yade lite större möjligheter för någon form av skatteplanering	4
Snabbt levererat.Bra info på mail innan utbetalning.Dock lite krångligt att "komma igång".Ngt dyrt....	4
Fick betalt nästan i tid, felet kan ligga hos arbetsgivaren och oavsett blev det bara någon dags försening, så jag är ändå rätt nöjd. Lars	4
Överlag mycket smidigt även om jag inte använt tjänsten tidigare	4
Snabb respons på chat och av fakturor	4
Lätt att skaffa tjänsten. Snabb process. Seriös approach.	4
korrekt agerat när fakturan försenades av det betalande företaget. snabb återkoppling och lösning - superbra!	4
Enkelt och lättfattligt.	4
Får hjälp när det behövs, bra klientstöd och smidig utbetalning.	4
Trevligt bemötande. Möjliga nå via telefon (inte alltid möjligt idag…). Snabbt och smidigt	4
Änn så länge bra alt. för företag.Men fattar inte vad inväntar mejlsvar betyder??	4
Bra serviceSnabbt o smidigt	4
Finns inte så mycket att säga än att det gick smidigt!	4
Snaps och enkel	4
Det gick lätt och smidigt,inget krångligt.	4
Hej !!!Jag är 58 år och för en tid tillbaka,så har jag känt och tyckt att det är dax för mig att ta och förnya både mitt hem och mig själv 🤔. Jag har sjukersättning sen en tid tillbaka 3 Vuxna barn. Så det här med att spara pengar genom åren har tyvärr inte varit prio nr 1. Utan snarare om att göra allt vad jag kan för att inte hamna hos Kronofogden!!!.Så när jag förstod att spara ihop pengar till att piffa upp mitt Hem och lite det runt omkring mig. Så bestämde jag mig för att låna pengar och försöka att få till en hyfsat bra betalningsplan . Så var det Loanstep som gav mig sitt förtroende och stöd. Jag bemöttes Vänligt och professionellt. Men framför allt så gick det fort och snabbt från det att jag ansökte blev beviljad hade mitt lån på kontot redan dagen efter Var helt Fantastiskt.Så ett stort plus för Bemötande och effektivitet.	4
Jag fick mycket väl förklarat för mig hur jag ska signera min låneansökan som jag hade problem med. Det hjälpte mig mycket.	4
ToppenJag är tacksam	4
Väldigt snabba och inte massa onödiga frågor och autogiro om vill ha det kanonbra .	4
Det gick bra	4
Jag vill leva bra med min familj	4
Enkelt att ansöka och bra service.	4
Enkelt och lätt att förstå	4
Smidigt att kunna få låna att kunna betala av saker med. Kommer att hålla mig till min plan för att sen bli av med lånet	4
Enkelt och smidigt och jag skulle rekommendera till andra som vill ha en snabb tjänster. Toppen	4
Enkelt och smidigt	4
Bara bra 7,9	4
Trevligt bemötande, insatt i processen med lånehantering i samband med att byta bank!	4
Att jag blev uppringd, fick svar på alla frågor och fick hjälp hela vägen tills att lånet var flyttat och autogirot klart var perfekt.	4
Alla var mycket hjälpsamma och min situation blev mycket bättre nu	4
Smidig tjänst med trevlig och tillmötesgående personal.	4
Trevligt bemötande, de lyckades hitta bättre bolån, allt perfekt utom möjligtvis att handläggningstiden var aningen lång.Rekommenderar absolut att använda denna tjänst!	4
Enkelt framförallt!Ni gör allt arbete	4
Bra handledare	4
Det var en vänlig och ett pedagogiskt bemötande som även hade god kontakt med banken samt mäklare.	4
Jag hade en bra handläggare som följde upp ärendet.	4
Bra kommunikation och snabba svar på mina kompletterande frågor	4
Trevligt personal ,uppdaterade mig ofta. Ett stjärna mindre p.g.a relativ lång hanterings tid . Det uppstod problem med amorteringsunderlaget, där kan jag tyckaAtt lånekoll kunde vara mer behjälpligt.	4
Att jag fick hjälp fort , och pengarna kom snabbt i mitt konto	4
Snabba, god tillgänglighet, lyssnade verkligen på våra behov och frågor och gav oss ett bra bemötande från start till mål!	4
Trevlig, snabb och smidig hantering när vi flyttade vårt bolån. /Fredrik & Marianne	4
Snabbt och smidigt. Dock betydligt lägre värdering än väntat så nu hoppas jag på bättre slutresultat efter genomförd auktion.	4
Skickade in märkes smycken i silver. Först fick jag ett skambud som jag inte accepterade. Skrev till dem och sa att jag ville ha tillbaka mina smycken. MEN blev uppringd av chefen som ville omvärdera mina smycken. Hon gav mig dagen efter ett skäligt erbjudande som jag tackade ja till. Så till slut blev jag väldigt nöjd och fick en bra slant på kontot. Slutet gott allting gott.	4
Trevligt bemötande i telefon när jag undrade lite över en försäljning. Bra information.	4
Snabb och effektiv på värdering och utbetalning	4
Jag kan inte bedöma	4
Snabb värdering och ganska bra pris. Valde auktion och det ger möjlighet till högre pris. Kan rekommendera företaget.	4
Jag tror att det blir mer uppskattad att auktionen inte slutade samtidigt!	4
Mycket smidigt och det kom i en liten fin påse. Rekommenderar	4
Tack för god personlig service och återkopplingen per telefon	4
Strul med betalning via faktura, men bra support som väger upp	4
Allt gick väldigt smidigt och snabbt och värderingen var väl ganska Ok tycker jag.	4
Snabbt behandlat och säkert skickat	4
Snabb hjälp på telefon. Bra bemötande. Väldigt snabba leveranser.	4
Seriöst men med en trevlig personlig prägel!	4
Hej jag sökte lägenhet förra året och en vän rekommenderade erDet var en bra upplevelse	4
Gick väldigt smidigt att söka bostad.	4
Det var lätt att hitta bostad	4
Allt gick fort och smidigt!	4
Det är helt ok service.	4
Jag ger ett bra betyg för att jag fick min bästa lägenhet.	4
Snabbt svar när man skickar in en intresseanmälan!	4
Bra i tider som bestämt tidigare. MN vet när ska få svar	4
Fint interface, enkelt att ansöka om hyresrätter. Kommer även att använda i framtiden	4
Det mesta var bra, men Homeq fungerar inte så bra på mobilen!	4
Fick snabba svar på mina frågor både genom sms och mail, samt väldigt professionella i sitt sätt att arbeta på och prata. Bra modern hemsida som är lätt att förstå.	4
Mest att få snabb återkoppling.	4
Jag fick min lägenhet i Stockholm efter 5 år väntetid 👍🏻	4
Tydliga sökfunktioner, men det saknas någonstans att bifoga CSN-beslut. (Finns andra bidrag man kan välja under ”sysselsättning”, men inte CSN, vilket var konstigt då det ju är en form av inkomst istället för lön).	4
Snabba svar och lätt genomföra handlingar	4
Svårt  att ge en 5 i betyg  då måste man  vara extremt  bra . Jag tycker att ni har skött  er överförväntan  bra har inget att deräckt  att klagda  .Kanske  följa  upp bilderna  som ges av hyresvärden dom stämmer  inte överens  med verkligheten	4
Det var väldigt enkelt att sätta upp konto och allting gick smidigt unde rprocessen av sökning och anmälan.	4
Jag har inga problem med tavex guld. Det ända som jag har problem är att dom inte tar 30 dagars fakturor, liksom få först och betala senare. Det hadde varit lättare om man gjorde det.	4
Proffsig personal, snabba och pålitliga	4
Säkert kom snappat	4
Så nöjd med trevligt och hjälpsamt bemötande. Det var också snabb leverans, vilket var viktigt för mig. 😊👍	4
👍👍👍👍Good Servic	4
Förrsta gången jag handlar guld hos dem. Bra priser för guld. Dock en saftig summa för leveransen. Både det och att de inte har presentförpackning för en guldtacka( utan bara för 2 guldtackor. För min del blev det bortkastade pengar) leder till en 4 istället för en 5:a. Jättesnabb leverans. Lätt att komma i kontakt med dem. Inget väntetid vid telefonsamtal och direktrespons vid mailkontakt. För de hade dem förtjänst en 5:a. Jag är jättenöjd.	4
Förstod inte allt vad som sändes, betalmöjligheter borde vara en.....Löstes snabbt. Även snabb leverans. Återkommer för ytterligare köp. Finns det något som i Tyskland kallas "Kextacka"?HälsarSIR	4
Har gjort min första guldaffär så ingen erfarenhet av andra men beställde 20g ock några dagar senare hämtade hos ombud kan väl inte bli bättre.	4
Update 12/12/2024Ruul has reached out to us about the issue, helped address it, provided additional information to identify the context and the system abuse done by this individual.	4
It is quiet easy to use and thw UI is straightforward	4
As a freelance product management consultant, staying on top of finances is paramount. I've been using Ruul.io for my invoicing needs and it has significantly eased the process of getting paid promptly. The platform is user-friendly, efficient, and reliable, making it an essential tool in my freelancing toolkit.However, I believe there's an opportunity to elevate its utility by integrating bookkeeping functionalities. I currently use Akaunting for my accounting needs, and an integration between Ruul and Akaunting would streamline my financial management, saving me time and reducing the potential for errors. This would make Ruul not just a good invoicing tool, but a comprehensive financial solution for freelancers like myself.I hope to see this integration in the future and would highly recommend Ruul.io to other freelancers who require dependable and effective invoicing solutions.	4
I found Ruul very user friendly and easy to operate . Even a person with little knowledge can complete the steps involving.	4
my payment experience is unique and I advice everyone this app	4
The customer support team have been awesome with prompt response. The services provided by Ruul is quick and their system is easy to use	4
Uzun süredir uygulamanızı freelance çalışan olarak kullanıyorum. Komisyon ücretinin yüksek olduğunu düşünüyorum. Keşke daha fazla kazanmamıza yardımcı olsanız, böylece siz de daha fazla kazanabilirsiniz.	4
It's a good platform if you don't want to handle with your account and paper work. Great interface after update and awesome support.But, support available only in weekdays,  you can't separate your payment and it's not suitable if you are self employed (Entrepreneur)	4
The service work great as promised, a bit difficult the "process" to get all done to get paid by client that need to register on the rimuut website and it's a bit confusing the clients management. Also invoices don't let you to add multiple items to be invoiced (or maybe I did not found them). Anyway a great service.	4
Definitely a bummer there's no iOs app for Rimuut. Also a big bummer that there's no automatic choice as to whether the company or the freelancer will bear the fee.	4
My client didn't know what he/she had to do. They stumbled on processing and my payment was delayed. I had to jump in and be a bridge between Rimuut and the customer to speed things up. There is also a barrier when the client has to register to the system. Broadly I think Rimuut is a great application that we needed. I think it will be better when it is widely used.	4
super quick response when support is needed. warm, kind and in person contact. they are really aware that freelancers may not get taxes, rates and everything and they do explain it in the way that we can actually get, patiently. very much thanks to the Rimuut team. payment process got really fast and easy with the latest updates and the whole service got even better. one thing is, when your bill is too high in number, the commision rate inevitably results in high numbers too which is surely reasonable but still hurts. another thing I remember once I intended to use in on mobile but it wasn't really user-friendly.	4
Your invoice and budget calculator is not useful...AndYour demo invoice tool does not work well... does not give any useful information as a result of the transaction	4
To find how it works sometimes a bit hard.a	4
I used rimuut a few times. As much as its commission rates are a bit high, it is feasible.	4
Snabba utbetalningar.	4
Bra att ha att göra med om det skulle bli problem, trevligt bemötande	4
Bra kundservice. Vid uttagande av pengar går de snabbt. Trevligt bemötande	4
Snabba. 🌟👍. Kommer att fortsätta med dom.	4
Flexlimit godkända men var snåla som enbart lämna ett erbjudande på 10k.. årsinkomst på 900k 🤣Pengarna utbetalda snabbt och kundtjänst rockar! 😉	4
Helt OK med Era villkor	4
Ni hjälper vid behov. So far so good for me.	4
Jag är nöjd om som kunde med bank	4
Vänligt bemötande.Lätta att ha att göra med	4
Trevlig och kunnig personal. Snabb hantering. Lite dyrare än någon konkurrent.	4
Bra bemötande i kundservice	4
För lat för att  jämföra, så det vart samna	4
Enkelt och lättvindigt	4
Mitt problem blev löst på ett bra sätt.	4
Allt är bra och kommer fortsätta att ta hjälp av er.	4
Bra försäkring	4
Enkelt att teckna försäkringen på nätet mm.	4
Smidigt, snabbt o prisvärt!	4
Mycket bra försäkring	4
Vänligt och engagerat bemötande. Hjälpsam och resonabel medarbetare.	4
Fick ett mycket fint bemötande redan vid första telefonsamtalet. Jag pratade med olika människor några gånger men fick samma fina bemötande. Ser fram emot att ha med Bil Mc sport att göra i framtiden.HälsningarGunnar JonssonÅkaregatan 13 B281 38 Hässleholm	4
För några år sedan fick jag ett haveri på bromsarna på en gammal bil. Jag hade möjlighet att ställa undan bilen hos en vän i väntan på reservdelar. Dock var vi femton mil från hemmet och behövde komma hem, försäkringen betalade ut ersättning för transporter från och tillbaka till bilen. Detta tycker jag var väldigt snyggt och förvånade mig när handläggaren gav ersättning för transport.	4
Jag använder Prioritet för jag är en ärlig " bandit "..:-)	4
Funkar bra.	4
Kundmottagning är toppen. Men gillar inte års avgifter, det sänker betyget!	4
Effektiv, hjälpsam, snabbt 🙏	4
Jag vet vad jag får, ni vet vad ni kan ta.. Allt handlar om förtroende..	4
Fast payment	4
Allt är bra med Prioritet, om man har tid att läsa det finstilta. Jag är i det hela tatt nöjd och kommer använda  / betala för deras tjänster.	4
Snabbt och smidigt, kanske något dyrt.	4
Fem stjärnor absolut om priset vore bättre	4
Funkar bra men ni kunde vara snabbare med hantering.	4
Bra och snabb service	4
Det jag uppskattar allra mest är en egen en och samma handläggare varje gång men ringer upp.	4
Der Kredit wurde super schnell ausgezahlt! Sehr nette und kompetente Mitarbeiter! Nur der Vertragsschluss über die Internetseite benötigte noch etwas Unterstützung durch die Mitarbeiterin, mit ihr dann kein Problem! Danach war das Geld sofort auf meinem Konto! Vielen Dank!	4
Sehr schnelle und unkomplizierte Bearbeitung, jedoch recht “sportliche” Konditionen	4
Die Abwicklung vom Antrag bis zur Auszahlung war phenomenal kurz. Aber die Gebühren sind so hoch, dass ein effektiver Zins von über 20% entsteht, wenn man alle anfallenden Kosten zusammenzählt.	4
Sehr schnell und unkompliziert. Abzug gibt aber, dass es nicht viele Jahre Laufzeit hat und das der Zinssatz ziemlich hoch ist.	4
Tydlighet och bra feedback och rekommendationer	4
Trist att de ska vara längre än 3-4 veckor innan de betalas ut fast man vet om att man ska va hemma i 3 veckor sjuk	4
Trevligt bemötande och snabb lösning av lånet 👍	4
Förklarar bra men sa lite fel , saldo tur att det inte va stora summor	4
Lite oklart, men allt ordnades ut till allas fördel min med	4
Enkelt och smidigt. Bra bemötande. Anpassningsbar med tider som passade mig. Uppföljning.	4
Jag trodde att jag redan för en vecka sedan drygt registrerat ett omdöme.  Men OK, här kommer min upplevelse:   Mycket servicevänlig handläggare, tydlighet och duktig på steg-för-steg förklaring, hjälpsam och trevlig.   Ej allra högsta betyg eftersom marknaden inte ville ge Zensum mig fler och litet bättre villkor.  Kanske bristen på tillgängliga bättre erbjudanden beror på en allt större konkurrens mellan låneförmedlarna?  Jag har bättre ekonomi sett till att jag ständigt minskat mina skulder år efter år och min något lägre bruttoinkomst kan inte vara avgörande för ett eventuellt (?)  minimalt lägre kreditbetyg för mig.	4
Enklare söka lån. Men det togs flera kreditkontroller jämfört med utlovad 1.	4
Felix på Zensim har gjort bra arbete! Snabbt och smidigt!	4
Enkel och smidigt,	4
Enkelt och tydligt.	4
Trevlig kille!Synd att han inte kunde hjälpa mig mer med mobilen eftersom jag inte är så bra på det!Fick annan hjälp senare,så det blev bra!	4
En bra bemötande med Axel. Han är trevligt person, svarar och förklarar bra på frågorna.	4
Snabb och professionell hjälp. Och tid-och arbetsbesparande.	4
Smidigt å lätt	4
Enkelt, tack för hjälp	4
Informationen från låneprocessen gick bra att följa fortlöpande.	4
Det var enkelt och det gick fort att få besked	4
Återkoppling från er och hjälpen.	4
Supertrevlig kontakt och hjälp-väldigt nöjd med service!Det enda minuset är att flera av de olika bankerna/långivarna tog egna UC så sammanlagt registrerades det 7st begärda UC från 2 olika ställen för ett lånTrots att detta inte skulle ske!	4
Det gick fort att jämföra och enkelt	4
Jag fick lånet väldigt smidig och inga massor frågor.	4
Trevliga hjälpsamma	4
Fick den hjälp jag behövde	4
Snabb hantering	4
Snabbt och enkelt	4
Bra bemötande	4
Jag trivs bra med mitt jobb och mina kollegor	4
Jag fick ner räntan.Det är jag nöjd med.	4
Snabbt enkelt och blev bra!Det enda minuset är den försäkring de försöker sälja på dig i samband med lånet.Annars toppenservice	4
Trevligt bemötande, något sänkt ränta och månadskostnad och att jag slapp medsökande. Allt sammantaget gav mig en bra dag..	4
En bra service med en kompetent rådgivare.	4
Bra och snabb service.	4
Noel Toncic bemötande var proffsigt och vänligt och vi gick igenom de olika alternativen.	4
Jag är verkligen nöjd med min upplevelse av Sambla. De var uppmärksamma på mina behov och hjälpte mig att hitta det mest förmånliga lånet. Personalen var både professionell och vänlig. Jag kan varmt rekommendera dem!	4
Haft kontakt med en underbar handläggare som verkligen tog sig tid att gå igenom låneerbjudandet och även efter samtal fått sms där han berättade att lånet nu gått igenom o önskade lycka till med allt. Kändes tryggt. Lite synd bara att jag inte helt fick det belopp jag först ansökte om, men nästan. Och detta kommer göra enorm skillnad för min ekonomi framöver.	4
En mycket bra och trevlig låneförmedlare.	4
Fungerade snabbt och enkelt, som det ska.	4
Det gick väldigt smidigt	4
Ni fixade ett lån med längre ränta än det lån jag hade innan. Vilket var bra. Enda negativa var att det gjordes flera kreditupplysning på mig av några av de banker som ni samarbetar med. Tanken är väl att bara en kreditupplysning görs när man söker lån hos er ?	4
Snabb återkoppling.Negativa var att man inte kunde se vad för erbjudande som man fick förens efter vi fick förslaget från er säljare.	4
Eloge till Sammy som förklarade och hjälpte lugnt och pedagogiskt.	4
Blev lovad ett lån på en summa men det blev mycket mindre	4
